frameMs,draws,vsB0,vsB1,vsB2,vsB3,psB0,psB1,psB2,psB3,vbLocks,vbDiscards,ibLocks,ibDiscards
17.93,39,39,0,0,0,1,1,0,0,38,0,0,0
22.54,39,39,0,0,0,1,1,0,0,38,0,0,0
21.23,39,39,0,0,0,1,1,0,0,38,0,0,0
15.93,39,39,0,0,0,1,1,0,0,38,0,0,0
14.79,39,39,0,0,0,1,1,0,0,38,0,0,0
18.48,39,39,0,0,0,1,1,0,0,38,0,0,0
22.07,39,39,0,0,0,1,1,0,0,38,0,0,0
18.27,39,39,0,0,0,1,1,0,0,38,0,0,0
18.12,39,39,0,0,0,1,1,0,0,38,0,0,0
18.65,39,39,0,0,0,1,1,0,0,38,0,0,0
19.49,39,39,0,0,0,1,1,0,0,38,0,0,0
23.93,39,39,0,0,0,1,1,0,0,38,0,0,0
25.91,39,39,0,0,0,1,1,0,0,38,0,0,0
17.80,39,39,0,0,0,1,1,0,0,38,0,0,0
15.68,39,39,0,0,0,1,1,0,0,38,0,0,0
16.22,39,39,0,0,0,1,1,0,0,38,0,0,0
14.28,39,39,0,0,0,1,1,0,0,38,0,0,0
13.88,39,39,0,0,0,1,1,0,0,38,0,0,0
16.08,39,39,0,0,0,1,1,0,0,38,0,0,0
14.79,39,39,0,0,0,1,1,0,0,38,0,0,0
14.90,39,39,0,0,0,1,1,0,0,38,0,0,0
21.58,39,39,0,0,0,1,1,0,0,38,0,0,0
16.50,39,39,0,0,0,1,1,0,0,38,0,0,0
13.90,39,39,0,0,0,1,1,0,0,38,0,0,0
16.28,39,39,0,0,0,1,1,0,0,38,0,0,0
15.25,39,39,0,0,0,1,1,0,0,38,0,0,0
16.49,39,39,0,0,0,1,1,0,0,38,0,0,0
20.95,39,39,0,0,0,1,1,0,0,38,0,0,0
18.90,39,39,0,0,0,1,1,0,0,38,0,0,0
16.88,39,39,0,0,0,1,1,0,0,38,0,0,0
18.18,39,39,0,0,0,1,1,0,0,38,0,0,0
17.32,39,39,0,0,0,1,1,0,0,38,0,0,0
17.65,39,39,0,0,0,1,1,0,0,38,0,0,0
15.58,39,39,0,0,0,1,1,0,0,38,1,0,0
16.90,39,39,0,0,0,1,1,0,0,38,0,0,0
21.81,40,39,0,0,0,1,1,0,0,39,1,0,0
16.85,39,39,0,0,0,1,1,0,0,38,0,0,0
16.96,40,39,0,0,0,1,1,0,0,39,1,0,0
18.79,39,39,0,0,0,1,1,0,0,38,0,0,0
16.87,39,39,0,0,0,1,1,0,0,38,0,0,0
15.53,39,39,0,0,0,1,1,0,0,38,0,0,0
17.27,39,39,0,0,0,1,1,0,0,38,0,0,0
17.00,39,39,0,0,0,1,1,0,0,38,0,0,0
19.35,39,39,0,0,0,1,1,0,0,38,0,0,0
18.16,39,39,0,0,0,1,1,0,0,38,0,0,0
15.43,39,39,0,0,0,1,1,0,0,38,0,0,0
16.54,39,39,0,0,0,1,1,0,0,38,0,0,0
17.49,39,39,0,0,0,1,1,0,0,38,0,0,0
16.82,39,39,0,0,0,1,1,0,0,38,0,0,0
14.95,39,39,0,0,0,1,1,0,0,38,0,0,0
16.24,39,39,0,0,0,1,1,0,0,38,0,0,0
16.13,39,39,0,0,0,1,1,0,0,38,0,0,0
14.24,39,39,0,0,0,1,1,0,0,38,0,0,0
14.86,39,39,0,0,0,1,1,0,0,38,0,0,0
17.40,39,39,0,0,0,1,1,0,0,38,0,0,0
16.05,39,39,0,0,0,1,1,0,0,38,0,0,0
16.55,39,39,0,0,0,1,1,0,0,38,0,0,0
16.22,39,39,0,0,0,1,1,0,0,38,0,0,0
16.39,39,39,0,0,0,1,1,0,0,38,0,0,0
15.78,39,39,0,0,0,1,1,0,0,38,0,0,0
17.53,39,39,0,0,0,1,1,0,0,38,0,0,0
15.61,39,39,0,0,0,1,1,0,0,38,0,0,0
16.87,39,39,0,0,0,1,1,0,0,38,0,0,0
15.28,39,39,0,0,0,1,1,0,0,38,0,0,0
14.87,39,39,0,0,0,1,1,0,0,38,0,0,0
15.65,39,39,0,0,0,1,1,0,0,38,0,0,0
18.64,39,39,0,0,0,1,1,0,0,38,0,0,0
22.80,39,39,0,0,0,1,1,0,0,38,0,0,0
15.66,39,39,0,0,0,1,1,0,0,38,0,0,0
19.27,39,39,0,0,0,1,1,0,0,38,0,0,0
17.31,39,39,0,0,0,1,1,0,0,38,0,0,0
16.82,39,39,0,0,0,1,1,0,0,38,0,0,0
17.41,39,39,0,0,0,1,1,0,0,38,0,0,0
14.53,39,39,0,0,0,1,1,0,0,38,0,0,0
13.88,39,39,0,0,0,1,1,0,0,38,0,0,0
16.66,39,39,0,0,0,1,1,0,0,38,0,0,0
17.34,39,39,0,0,0,1,1,0,0,38,0,0,0
16.38,40,39,0,0,0,1,1,0,0,39,1,0,0
15.20,39,39,0,0,0,1,1,0,0,38,0,0,0
15.23,39,39,0,0,0,1,1,0,0,38,1,0,0
15.43,39,39,0,0,0,1,1,0,0,38,0,0,0
19.86,39,39,0,0,0,1,1,0,0,38,1,0,0
17.13,39,39,0,0,0,1,1,0,0,38,0,0,0
14.76,39,39,0,0,0,1,1,0,0,38,0,0,0
15.04,39,39,0,0,0,1,1,0,0,38,0,0,0
15.59,39,39,0,0,0,1,1,0,0,38,0,0,0
18.34,39,39,0,0,0,1,1,0,0,38,0,0,0
14.37,39,39,0,0,0,1,1,0,0,38,0,0,0
16.91,39,39,0,0,0,1,1,0,0,38,0,0,0
14.44,39,39,0,0,0,1,1,0,0,38,0,0,0
14.47,39,39,0,0,0,1,1,0,0,38,0,0,0
15.44,39,39,0,0,0,1,1,0,0,38,0,0,0
16.09,39,39,0,0,0,1,1,0,0,38,0,0,0
15.09,39,39,0,0,0,1,1,0,0,38,0,0,0
15.83,39,39,0,0,0,1,1,0,0,38,0,0,0
15.41,39,39,0,0,0,1,1,0,0,38,0,0,0
17.65,39,39,0,0,0,1,1,0,0,38,0,0,0
19.22,39,39,0,0,0,1,1,0,0,38,0,0,0
16.38,39,39,0,0,0,1,1,0,0,38,0,0,0
20.50,39,39,0,0,0,1,1,0,0,38,0,0,0
15.73,39,39,0,0,0,1,1,0,0,38,0,0,0
18.23,39,39,0,0,0,1,1,0,0,38,0,0,0
15.04,39,39,0,0,0,1,1,0,0,38,0,0,0
16.50,39,39,0,0,0,1,1,0,0,38,0,0,0
16.78,39,39,0,0,0,1,1,0,0,38,0,0,0
16.08,39,39,0,0,0,1,1,0,0,38,0,0,0
17.51,39,39,0,0,0,1,1,0,0,38,0,0,0
16.96,39,39,0,0,0,1,1,0,0,38,0,0,0
19.21,39,39,0,0,0,1,1,0,0,38,0,0,0
14.90,39,39,0,0,0,1,1,0,0,38,0,0,0
16.43,39,39,0,0,0,1,1,0,0,38,0,0,0
15.52,39,39,0,0,0,1,1,0,0,38,0,0,0
16.20,39,39,0,0,0,1,1,0,0,38,0,0,0
16.48,39,39,0,0,0,1,1,0,0,38,0,0,0
15.76,39,39,0,0,0,1,1,0,0,38,0,0,0
17.11,39,39,0,0,0,1,1,0,0,38,0,0,0
18.12,39,39,0,0,0,1,1,0,0,38,0,0,0
15.90,39,39,0,0,0,1,1,0,0,38,0,0,0
18.07,39,39,0,0,0,1,1,0,0,38,0,0,0
17.37,39,39,0,0,0,1,1,0,0,38,0,0,0
15.22,39,39,0,0,0,1,1,0,0,38,0,0,0
19.13,39,39,0,0,0,1,1,0,0,38,0,0,0
17.63,39,39,0,0,0,1,1,0,0,38,0,0,0
16.98,39,39,0,0,0,1,1,0,0,38,1,0,0
14.43,39,39,0,0,0,1,1,0,0,38,0,0,0
16.82,39,39,0,0,0,1,1,0,0,38,0,0,0
16.15,39,39,0,0,0,1,1,0,0,38,0,0,0
17.32,39,39,0,0,0,1,1,0,0,38,0,0,0
14.75,39,39,0,0,0,1,1,0,0,38,0,0,0
15.98,39,39,0,0,0,1,1,0,0,38,0,0,0
17.84,39,39,0,0,0,1,1,0,0,38,0,0,0
18.50,39,39,0,0,0,1,1,0,0,38,0,0,0
20.74,39,39,0,0,0,1,1,0,0,38,0,0,0
19.65,39,39,0,0,0,1,1,0,0,38,0,0,0
15.01,39,39,0,0,0,1,1,0,0,38,0,0,0
16.27,39,39,0,0,0,1,1,0,0,38,0,0,0
20.81,39,39,0,0,0,1,1,0,0,38,0,0,0
15.25,39,39,0,0,0,1,1,0,0,38,0,0,0
15.06,39,39,0,0,0,1,1,0,0,38,0,0,0
13.42,39,39,0,0,0,1,1,0,0,38,0,0,0
14.13,39,39,0,0,0,1,1,0,0,38,0,0,0
17.23,39,39,0,0,0,1,1,0,0,38,0,0,0
15.33,39,39,0,0,0,1,1,0,0,38,0,0,0
15.51,39,39,0,0,0,1,1,0,0,38,0,0,0
15.17,39,39,0,0,0,1,1,0,0,38,0,0,0
15.27,40,39,0,0,0,1,1,0,0,39,1,0,0
22.47,39,39,0,0,0,1,1,0,0,38,0,0,0
17.54,39,39,0,0,0,1,1,0,0,38,0,0,0
16.20,39,39,0,0,0,1,1,0,0,38,0,0,0
19.23,39,39,0,0,0,1,1,0,0,38,0,0,0
21.61,39,39,0,0,0,1,1,0,0,38,0,0,0
19.28,39,39,0,0,0,1,1,0,0,38,0,0,0
17.93,39,39,0,0,0,1,1,0,0,38,0,0,0
14.01,39,39,0,0,0,1,1,0,0,38,0,0,0
15.06,39,39,0,0,0,1,1,0,0,38,0,0,0
19.25,39,39,0,0,0,1,1,0,0,38,0,0,0
18.69,39,39,0,0,0,1,1,0,0,38,0,0,0
17.98,39,39,0,0,0,1,1,0,0,38,0,0,0
17.13,39,39,0,0,0,1,1,0,0,38,0,0,0
16.43,39,39,0,0,0,1,1,0,0,38,0,0,0
14.59,39,39,0,0,0,1,1,0,0,38,0,0,0
16.20,39,39,0,0,0,1,1,0,0,38,0,0,0
14.81,39,39,0,0,0,1,1,0,0,38,0,0,0
12.62,39,39,0,0,0,1,1,0,0,38,0,0,0
14.04,39,39,0,0,0,1,1,0,0,38,0,0,0
17.11,39,39,0,0,0,1,1,0,0,38,0,0,0
15.97,39,39,0,0,0,1,1,0,0,38,0,0,0
22.45,39,39,0,0,0,1,1,0,0,38,0,0,0
13.77,39,39,0,0,0,1,1,0,0,38,0,0,0
24.53,39,39,0,0,0,1,1,0,0,38,0,0,0
18.74,39,39,0,0,0,1,1,0,0,38,0,0,0
15.41,39,39,0,0,0,1,1,0,0,38,0,0,0
16.30,39,39,0,0,0,1,1,0,0,38,0,0,0
18.68,39,39,0,0,0,1,1,0,0,38,0,0,0
18.15,39,39,0,0,0,1,1,0,0,38,1,0,0
15.46,39,39,0,0,0,1,1,0,0,38,0,0,0
16.20,39,39,0,0,0,1,1,0,0,38,0,0,0
16.50,39,39,0,0,0,1,1,0,0,38,0,0,0
19.56,39,39,0,0,0,1,1,0,0,38,0,0,0
19.88,39,39,0,0,0,1,1,0,0,38,1,0,0
19.86,39,39,0,0,0,1,1,0,0,38,0,0,0
19.22,39,39,0,0,0,1,1,0,0,38,0,0,0
34.16,39,39,0,0,0,1,1,0,0,38,0,0,0
22.09,39,39,0,0,0,1,1,0,0,38,0,0,0
19.29,39,39,0,0,0,1,1,0,0,38,0,0,0
16.06,39,39,0,0,0,1,1,0,0,38,0,0,0
14.86,39,39,0,0,0,1,1,0,0,38,0,0,0
16.66,39,39,0,0,0,1,1,0,0,38,0,0,0
15.20,39,39,0,0,0,1,1,0,0,38,0,0,0
15.28,40,39,0,0,0,1,1,0,0,39,1,0,0
14.66,39,39,0,0,0,1,1,0,0,38,0,0,0
16.03,39,39,0,0,0,1,1,0,0,38,0,0,0
16.75,39,39,0,0,0,1,1,0,0,38,0,0,0
13.65,39,39,0,0,0,1,1,0,0,38,0,0,0
13.80,40,39,0,0,0,1,1,0,0,39,1,0,0
15.16,39,39,0,0,0,1,1,0,0,38,0,0,0
16.99,39,39,0,0,0,1,1,0,0,38,0,0,0
17.60,39,39,0,0,0,1,1,0,0,38,0,0,0
17.26,39,39,0,0,0,1,1,0,0,38,0,0,0
19.86,40,39,0,0,0,1,1,0,0,39,1,0,0
14.95,59,40,0,0,0,1,1,0,0,58,0,0,0
16.29,67,40,0,0,0,1,1,0,0,66,0,0,0
20.21,67,40,0,0,0,1,1,0,0,66,0,0,0
14.11,59,40,0,0,0,1,1,0,0,58,0,0,0
14.27,59,40,0,0,0,1,1,0,0,58,0,0,0
87.77,59,40,0,0,0,1,1,0,0,58,0,0,0
16.16,59,40,0,0,0,1,1,0,0,58,0,0,0
16.97,59,40,0,0,0,1,1,0,0,58,0,0,0
16.58,59,40,0,0,0,1,1,0,0,58,0,0,0
14.88,59,40,0,0,0,1,1,0,0,58,0,0,0
13.75,59,40,0,0,0,1,1,0,0,58,0,0,0
14.82,59,40,0,0,0,1,1,0,0,58,0,0,0
15.24,59,40,0,0,0,1,1,0,0,58,0,0,0
18.83,59,40,0,0,0,1,1,0,0,58,0,0,0
32.42,60,40,0,0,0,1,1,0,0,59,1,0,0
29.96,59,40,0,0,0,1,1,0,0,58,0,0,0
19.04,59,40,0,0,0,1,1,0,0,58,0,0,0
14.09,59,40,0,0,0,1,1,0,0,58,0,0,0
14.78,59,40,0,0,0,1,1,0,0,58,0,0,0
15.29,59,40,0,0,0,1,1,0,0,58,0,0,0
17.65,59,40,0,0,0,1,1,0,0,58,0,0,0
17.31,59,40,0,0,0,1,1,0,0,58,0,0,0
13.64,59,40,0,0,0,1,1,0,0,58,0,0,0
17.27,59,40,0,0,0,1,1,0,0,58,0,0,0
16.93,59,40,0,0,0,1,1,0,0,58,0,0,0
13.92,59,40,0,0,0,1,1,0,0,58,0,0,0
17.09,59,40,0,0,0,1,1,0,0,58,0,0,0
18.57,59,40,0,0,0,1,1,0,0,58,0,0,0
17.53,59,40,0,0,0,1,1,0,0,58,0,0,0
21.08,59,40,0,0,0,1,1,0,0,58,0,0,0
23.22,59,40,0,0,0,1,1,0,0,58,0,0,0
17.28,59,40,0,0,0,1,1,0,0,58,0,0,0
19.25,59,40,0,0,0,1,1,0,0,58,0,0,0
15.62,59,40,0,0,0,1,1,0,0,58,0,0,0
18.99,59,40,0,0,0,1,1,0,0,58,0,0,0
17.61,59,40,0,0,0,1,1,0,0,58,0,0,0
16.63,59,40,0,0,0,1,1,0,0,58,0,0,0
18.43,59,40,0,0,0,1,1,0,0,58,0,0,0
16.02,59,40,0,0,0,1,1,0,0,58,0,0,0
17.39,59,40,0,0,0,1,1,0,0,58,0,0,0
14.54,59,40,0,0,0,1,1,0,0,58,0,0,0
15.45,59,40,0,0,0,1,1,0,0,58,0,0,0
15.36,59,40,0,0,0,1,1,0,0,58,0,0,0
14.96,59,40,0,0,0,1,1,0,0,58,0,0,0
16.78,59,40,0,0,0,1,1,0,0,58,0,0,0
14.47,59,40,0,0,0,1,1,0,0,58,0,0,0
13.25,59,40,0,0,0,1,1,0,0,58,0,0,0
14.29,59,40,0,0,0,1,1,0,0,58,0,0,0
15.62,59,40,0,0,0,1,2,0,0,58,0,0,0
14.79,59,40,0,0,0,1,2,0,0,58,0,0,0
13.43,59,40,0,0,0,1,2,0,0,58,0,0,0
9.78,59,40,0,0,0,1,2,0,0,58,0,0,0
11.47,59,40,0,0,0,1,2,0,0,58,0,0,0
9.44,59,40,0,0,0,1,2,0,0,58,0,0,0
12.70,59,40,0,0,0,1,2,0,0,58,0,0,0
10.76,59,40,0,0,0,1,2,0,0,58,0,0,0
10.11,59,40,0,0,0,1,2,0,0,58,0,0,0
9.20,59,40,0,0,0,1,2,0,0,58,0,0,0
10.74,39,39,0,0,0,1,2,0,0,38,0,0,0
11.57,39,39,0,0,0,1,2,0,0,38,0,0,0
10.19,39,39,0,0,0,1,2,0,0,38,0,0,0
8.23,39,39,0,0,0,1,2,0,0,38,0,0,0
7.30,39,39,0,0,0,1,2,0,0,38,0,0,0
8.30,39,39,0,0,0,1,2,0,0,38,0,0,0
7.22,39,39,0,0,0,1,2,0,0,38,0,0,0
11.00,39,39,0,0,0,1,2,0,0,38,0,0,0
8.00,39,39,0,0,0,1,2,0,0,38,0,0,0
7.81,39,39,0,0,0,1,2,0,0,38,0,0,0
7.35,39,39,0,0,0,1,2,0,0,38,0,0,0
7.84,39,39,0,0,0,1,2,0,0,38,0,0,0
6.66,39,39,0,0,0,1,2,0,0,38,0,0,0
9.22,39,39,0,0,0,1,2,0,0,38,0,0,0
7.44,39,39,0,0,0,1,2,0,0,38,0,0,0
8.20,39,39,0,0,0,1,2,0,0,38,0,0,0
6.20,39,39,0,0,0,1,2,0,0,38,0,0,0
10.97,39,39,0,0,0,1,2,0,0,38,0,0,0
8.16,39,39,0,0,0,1,2,0,0,38,0,0,0
7.18,39,39,0,0,0,1,2,0,0,38,0,0,0
6.79,39,39,0,0,0,1,2,0,0,38,0,0,0
10.07,39,39,0,0,0,1,2,0,0,38,0,0,0
7.21,39,39,0,0,0,1,2,0,0,38,0,0,0
7.76,39,39,0,0,0,1,2,0,0,38,0,0,0
8.87,39,39,0,0,0,1,2,0,0,38,0,0,0
7.93,39,39,0,0,0,1,2,0,0,38,0,0,0
7.61,39,39,0,0,0,1,2,0,0,38,0,0,0
7.42,39,39,0,0,0,1,2,0,0,38,0,0,0
7.22,39,39,0,0,0,1,2,0,0,38,0,0,0
6.98,39,39,0,0,0,1,2,0,0,38,0,0,0
7.83,39,39,0,0,0,1,2,0,0,38,0,0,0
7.90,39,39,0,0,0,1,2,0,0,38,0,0,0
6.64,39,39,0,0,0,1,2,0,0,38,0,0,0
8.58,39,39,0,0,0,1,2,0,0,38,0,0,0
8.50,39,39,0,0,0,1,2,0,0,38,0,0,0
7.50,39,39,0,0,0,1,2,0,0,38,0,0,0
7.44,39,39,0,0,0,1,2,0,0,38,0,0,0
7.34,39,39,0,0,0,1,2,0,0,38,0,0,0
7.63,39,39,0,0,0,1,2,0,0,38,0,0,0
9.46,39,39,0,0,0,1,2,0,0,38,0,0,0
7.42,39,39,0,0,0,1,2,0,0,38,0,0,0
6.36,39,39,0,0,0,1,2,0,0,38,0,0,0
9.47,39,39,0,0,0,1,2,0,0,38,0,0,0
7.35,39,39,0,0,0,1,2,0,0,38,0,0,0
6.60,39,39,0,0,0,1,2,0,0,38,0,0,0
7.33,39,39,0,0,0,1,2,0,0,38,0,0,0
8.25,39,39,0,0,0,1,2,0,0,38,0,0,0
6.23,39,39,0,0,0,1,2,0,0,38,0,0,0
7.39,39,39,0,0,0,1,2,0,0,38,0,0,0
7.80,39,39,0,0,0,1,2,0,0,38,0,0,0
8.29,39,39,0,0,0,1,2,0,0,38,0,0,0
8.88,39,39,0,0,0,1,2,0,0,38,0,0,0
7.23,39,39,0,0,0,1,2,0,0,38,0,0,0
5.21,39,39,0,0,0,1,2,0,0,38,0,0,0
9.46,39,39,0,0,0,1,2,0,0,38,0,0,0
7.08,39,39,0,0,0,1,2,0,0,38,0,0,0
9.03,39,39,0,0,0,1,2,0,0,38,0,0,0
7.22,39,39,0,0,0,1,2,0,0,38,0,0,0
6.81,39,39,0,0,0,1,2,0,0,38,0,0,0
6.24,39,39,0,0,0,1,2,0,0,38,0,0,0
6.90,39,39,0,0,0,1,2,0,0,38,0,0,0
9.86,39,39,0,0,0,1,2,0,0,38,0,0,0
5.62,39,39,0,0,0,1,2,0,0,38,0,0,0
6.83,39,39,0,0,0,1,2,0,0,38,0,0,0
7.80,39,39,0,0,0,1,2,0,0,38,0,0,0
7.22,39,39,0,0,0,1,2,0,0,38,0,0,0
7.98,39,39,0,0,0,1,2,0,0,38,0,0,0
8.76,39,39,0,0,0,1,2,0,0,38,0,0,0
8.76,39,39,0,0,0,1,2,0,0,38,0,0,0
8.29,39,39,0,0,0,1,2,0,0,38,0,0,0
8.53,39,39,0,0,0,1,2,0,0,38,0,0,0
7.48,39,39,0,0,0,1,2,0,0,38,0,0,0
10.89,39,39,0,0,0,1,2,0,0,38,0,0,0
8.02,39,39,0,0,0,1,2,0,0,38,0,0,0
16.91,39,39,0,0,0,1,2,0,0,38,0,0,0
10.77,39,39,0,0,0,1,2,0,0,38,0,0,0
6.56,39,39,0,0,0,1,2,0,0,38,0,0,0
8.04,39,39,0,0,0,1,2,0,0,38,0,0,0
6.02,39,39,0,0,0,1,2,0,0,38,0,0,0
8.13,39,39,0,0,0,1,2,0,0,38,0,0,0
6.76,39,39,0,0,0,1,2,0,0,38,0,0,0
7.49,39,39,0,0,0,1,2,0,0,38,0,0,0
7.60,39,39,0,0,0,1,2,0,0,38,0,0,0
6.96,39,39,0,0,0,1,2,0,0,38,0,0,0
8.11,39,39,0,0,0,1,2,0,0,38,0,0,0
6.68,39,39,0,0,0,1,2,0,0,38,0,0,0
10.04,39,39,0,0,0,1,2,0,0,38,0,0,0
8.24,39,39,0,0,0,1,2,0,0,38,0,0,0
9.35,60,41,0,0,0,1,2,0,0,59,0,0,0
12.73,66,41,0,0,0,1,2,0,0,65,0,0,0
9.92,66,41,0,0,0,1,2,0,0,65,0,0,0
10.18,66,41,0,0,0,1,2,0,0,65,0,0,0
9.47,65,40,0,0,0,1,2,0,0,64,0,0,0
7.12,59,40,0,0,0,1,2,0,0,58,0,0,0
6.51,66,40,0,0,0,1,2,0,0,65,1,0,0
9.86,59,40,0,0,0,1,2,0,0,58,0,0,0
6.07,79,40,0,0,0,1,2,0,0,78,0,0,0
9.11,86,41,0,0,0,1,2,0,0,85,0,0,0
10.92,87,41,0,0,0,1,2,0,0,86,1,0,0
10.64,86,41,0,0,0,1,2,0,0,85,0,0,0
9.28,86,41,0,0,0,1,2,0,0,85,0,0,0
9.10,86,41,0,0,0,1,2,0,0,85,0,0,0
9.79,87,41,0,0,0,1,2,0,0,86,1,0,0
6.32,86,41,0,0,0,1,2,0,0,85,0,0,0
7.91,86,41,0,0,0,1,2,0,0,85,0,0,0
7.91,86,41,0,0,0,1,2,0,0,85,0,0,0
7.20,86,41,0,0,0,1,2,0,0,85,1,0,0
7.13,86,41,0,0,0,1,2,0,0,85,0,0,0
9.11,86,41,0,0,0,1,2,0,0,85,0,0,0
7.36,86,41,0,0,0,1,2,0,0,85,0,0,0
10.24,86,41,0,0,0,1,2,0,0,85,1,0,0
7.58,85,40,0,0,0,1,2,0,0,84,0,0,0
6.45,79,40,0,0,0,1,2,0,0,78,0,0,0
7.11,79,40,0,0,0,1,2,0,0,78,0,0,0
10.44,79,40,0,0,0,1,2,0,0,78,0,0,0
9.32,79,40,0,0,0,1,2,0,0,78,0,0,0
6.34,79,40,0,0,0,1,2,0,0,78,0,0,0
7.07,79,40,0,0,0,1,2,0,0,78,0,0,0
8.00,79,40,0,0,0,1,2,0,0,78,0,0,0
9.36,79,40,0,0,0,1,2,0,0,78,0,0,0
6.88,79,40,0,0,0,1,2,0,0,78,0,0,0
7.17,79,40,0,0,0,1,2,0,0,78,0,0,0
17.08,79,40,0,0,0,1,2,0,0,78,0,0,0
52.86,79,40,0,0,0,1,2,0,0,78,0,0,0
123.78,79,40,0,0,0,1,1,0,0,78,0,0,0
72.05,79,40,0,0,0,1,1,0,0,78,0,0,0
30.54,79,40,0,0,0,1,1,0,0,78,0,0,0
15.73,79,40,0,0,0,1,1,0,0,78,0,0,0
14.39,79,40,0,0,0,1,1,0,0,78,0,0,0
13.11,79,40,0,0,0,1,1,0,0,78,0,0,0
9.16,79,40,0,0,0,1,1,0,0,78,0,0,0
9.38,79,40,0,0,0,1,1,0,0,78,0,0,0
11.00,79,40,0,0,0,1,1,0,0,78,0,0,0
10.62,79,40,0,0,0,1,1,0,0,78,0,0,0
10.84,80,40,0,0,0,1,1,0,0,79,1,0,0
9.84,79,40,0,0,0,1,1,0,0,78,0,0,0
11.43,79,40,0,0,0,1,1,0,0,78,0,0,0
10.44,79,40,0,0,0,1,1,0,0,78,0,0,0
9.82,79,40,0,0,0,1,1,0,0,78,0,0,0
9.82,75,40,0,0,0,1,1,0,0,74,0,0,0
10.28,73,40,0,0,0,1,1,0,0,72,0,0,0
13.07,69,40,0,0,0,1,1,0,0,68,0,0,0
8.74,65,40,0,0,0,1,1,0,0,64,0,0,0
20.34,63,40,0,0,0,1,1,0,0,62,0,0,0
8.93,59,40,0,0,0,1,1,0,0,58,0,0,0
8.82,59,40,0,0,0,1,1,0,0,58,0,0,0
8.66,59,40,0,0,0,1,1,0,0,58,0,0,0
11.48,59,40,0,0,0,1,1,0,0,58,0,0,0
9.00,59,40,0,0,0,1,1,0,0,58,0,0,0
8.58,59,40,0,0,0,1,1,0,0,58,0,0,0
7.84,59,40,0,0,0,1,1,0,0,58,0,0,0
19.26,59,40,0,0,0,1,1,0,0,58,0,0,0
8.76,60,40,0,0,0,1,1,0,0,59,1,0,0
8.90,59,40,0,0,0,1,1,0,0,58,0,0,0
8.57,59,40,0,0,0,1,1,0,0,58,0,0,0
8.96,59,40,0,0,0,1,1,0,0,58,0,0,0
7.91,59,40,0,0,0,1,1,0,0,58,0,0,0
9.62,55,40,0,0,0,1,1,0,0,54,0,0,0
8.65,53,40,0,0,0,1,1,0,0,52,0,0,0
9.01,51,40,0,0,0,1,1,0,0,50,0,0,0
9.09,49,40,0,0,0,1,1,0,0,48,0,0,0
7.84,45,40,0,0,0,1,1,0,0,44,0,0,0
10.07,43,40,0,0,0,1,1,0,0,42,0,0,0
9.87,39,39,0,0,0,1,1,0,0,38,0,0,0
8.80,69,40,0,0,0,1,1,0,0,68,0,0,0
17.76,69,40,0,0,0,1,1,0,0,68,0,0,0
8.88,69,40,0,0,0,1,1,0,0,68,0,0,0
12.40,69,40,0,0,0,1,1,0,0,68,0,0,0
12.64,69,40,0,0,0,1,1,0,0,68,0,0,0
10.48,69,40,0,0,0,1,1,0,0,68,0,0,0
7.46,69,40,0,0,0,1,1,0,0,68,1,0,0
8.76,69,40,0,0,0,1,1,0,0,68,0,0,0
8.25,69,40,0,0,0,1,1,0,0,68,0,0,0
8.12,69,40,0,0,0,1,1,0,0,68,0,0,0
7.65,69,40,0,0,0,1,1,0,0,68,0,0,0
9.37,69,40,0,0,0,1,1,0,0,68,0,0,0
9.61,69,40,0,0,0,1,1,0,0,68,0,0,0
8.65,84,41,0,0,0,1,1,0,0,83,0,0,0
9.18,92,41,0,0,0,1,1,0,0,91,0,0,0
16.89,92,41,0,0,0,1,1,0,0,91,0,0,0
7.94,92,41,0,0,0,1,1,0,0,91,0,0,0
8.34,92,41,0,0,0,1,1,0,0,91,0,0,0
8.54,92,41,0,0,0,1,1,0,0,91,0,0,0
8.69,92,41,0,0,0,1,1,0,0,91,0,0,0
7.22,92,41,0,0,0,1,1,0,0,91,0,0,0
9.05,91,40,0,0,0,1,1,0,0,90,0,0,0
10.08,83,40,0,0,0,1,1,0,0,82,0,0,0
7.96,83,40,0,0,0,1,1,0,0,82,0,0,0
7.89,83,40,0,0,0,1,1,0,0,82,0,0,0
9.23,83,40,0,0,0,1,1,0,0,82,0,0,0
7.85,83,40,0,0,0,1,1,0,0,82,0,0,0
7.70,83,40,0,0,0,1,1,0,0,82,0,0,0
8.68,91,40,0,0,0,1,1,0,0,90,0,0,0
7.89,92,41,0,0,0,1,1,0,0,91,0,0,0
7.76,90,41,0,0,0,1,1,0,0,89,0,0,0
9.25,90,41,0,0,0,1,1,0,0,89,0,0,0
7.72,90,41,0,0,0,1,1,0,0,89,0,0,0
16.46,90,41,0,0,0,1,1,0,0,89,0,0,0
11.27,90,41,0,0,0,1,1,0,0,89,0,0,0
7.72,90,41,0,0,0,1,1,0,0,89,0,0,0
7.66,90,41,0,0,0,1,1,0,0,89,0,0,0
7.62,90,41,0,0,0,1,1,0,0,89,0,0,0
7.32,90,41,0,0,0,1,1,0,0,89,0,0,0
8.51,90,41,0,0,0,1,1,0,0,89,0,0,0
7.74,90,41,0,0,0,1,1,0,0,89,0,0,0
7.61,90,41,0,0,0,1,1,0,0,89,0,0,0
